text|created_at
God bless the people of El Paso, Texas. God bless the people of Dayton, Ohio.|08-04-2019 19:38:15
God bless the people of El Paso Texas. God bless the people of Dayton, Ohio.|08-04-2019 12:16:30
The FBI, local and state law enforcement are working together in El Paso and in Dayton, Ohio. Information is rapidly being accumulated in Dayton. Much has already be learned in El Paso. Law enforcement was very rapid in both instances. Updates will be given throughout the day!|08-04-2019 12:13:34
....Melania and I send our heartfelt thoughts and prayers to the great people of Texas.|08-04-2019 04:19:01
Today’s shooting in El Paso, Texas, was not only tragic, it was an act of cowardice. I know that I stand with everyone in this Country to condemn today’s hateful act. There are no reasons or excuses that will ever justify killing innocent people....|08-04-2019 04:19:01
....Melania and I send our heartfelt thoughts and prayers to the great people of Texas.|08-04-2019 01:29:07
Today’s shooting in El Paso, Texas was not only tragic, it was an act of cowardice. I know that I stand with everyone in this Country to condemn today’s hateful act. There are no reasons or excuses that will ever justify killing innocent people....|08-04-2019 01:29:07
'God be with you all': Trump pledges full support for El Paso shooting victims as lawmakers also grieve https://t.co/gISsidBeWr via @usatoday|08-03-2019 20:57:39
Pastor Scott, a great guy - and tough! https://t.co/tu0u3AxQqp|08-03-2019 20:49:21
Fight hard tonight Colby. You are a real Champ! #MAGA https://t.co/dj3JlWQu7i|08-03-2019 20:24:37
Terrible shootings in ElPaso, Texas. Reports are very bad, many killed. Working with State and Local authorities, and Law Enforcement. Spoke to Governor to pledge total support of Federal Government. God be with you all!|08-03-2019 20:10:43
Things are going along very well with China. They are paying us Tens of Billions of Dollars, made possible by their monetary devaluations and pumping in massive amounts of cash to keep their system going. So far our consumer is paying nothing - and no inflation. No help from Fed!|08-03-2019 12:46:45
Countries are coming to us wanting to negotiate REAL trade deals, not the one sided horror show deals made by past administrations. They don’t want to be targeted for Tariffs by the U.S.|08-03-2019 12:41:49
Great working with you John. A big win for our amazing ranchers! https://t.co/m2PjlbTHA9|08-03-2019 12:25:04
A great couple! https://t.co/h0o1laZ7e3|08-03-2019 12:06:55
Nice to see that one of my best pupils is still a giant Trump fan. Steve joined me after I won the primaries, but I loved working with him! https://t.co/jRpmdrGYTB|08-02-2019 20:50:56
....John has therefore decided to stay in Congress where he has done such an outstanding job representing the people of Texas, and our Country. I will be announcing my nomination for DNI shortly.|08-02-2019 18:06:34
Our great Republican Congressman John Ratcliffe is being treated very unfairly by the LameStream Media. Rather than going through months of slander and libel, I explained to John how miserable it would be for him and his family to deal with these people....|08-02-2019 18:06:34
A$AP Rocky released from prison and on his way home to the United States from Sweden. It was a Rocky Week, get home ASAP A$AP!|08-02-2019 17:41:30
....Chariman Kim has a great and beautiful vision for his country, and only the United States, with me as President, can make that vision come true. He will do the right thing because he is far too smart not to, and he does not want to disappoint his friend, President Trump!|08-02-2019 15:05:34
.....Chairman Kim does not want to disappoint me with a violation of trust, there is far too much for North Korea to gain - the potential as a Country, under Kim Jong Un’s leadership, is unlimited. Also, there is far too much to lose. I may be wrong, but I believe that......|08-02-2019 15:05:32
Kim Jong Un and North Korea tested 3 short range missiles over the last number of days. These missiles tests are not a violation of our signed Singapore agreement, nor was there discussion of short range missiles when we shook hands. There may be a United Nations violation, but..|08-02-2019 15:05:32
Really bad news! The Baltimore house of Elijah Cummings was robbed. Too bad!|08-02-2019 11:58:42
THANK YOU OHIO!! #KAG2020 https://t.co/UF6b1sdC4r|08-02-2019 02:44:34
I would like to thank two Great Iowa Senators, @ChuckGrassley and @SenJoniErnst - for their support today on the Spending Bill. Their vote, and the vote of other Republicans and Democrats helped get this done in a bipartisan fashion. Thank you all!|08-02-2019 02:15:17
Beautiful evening in Cincinnati, Ohio tonight — with GREAT American Patriots! #KAG2020 https://t.co/wDN5B4Gp87|08-02-2019 01:18:17
Thank you Cincinnati, Ohio. Together, we are going to KEEP AMERICA GREAT! https://t.co/sKPAW8e8qN|08-02-2019 01:03:54
https://t.co/cbw3KXwvES|08-01-2019 18:48:22
...We look forward to continuing our positive dialogue with China on a comprehensive Trade Deal, and feel that the future between our two countries will be a very bright one!|08-01-2019 17:26:11
...during the talks the U.S. will start, on September 1st, putting a small additional Tariff of 10% on the remaining 300 Billion Dollars of goods and products coming from China into our Country. This does not include the 250 Billion Dollars already Tariffed at 25%...|08-01-2019 17:26:10
...buy agricultural product from the U.S. in large quantities, but did not do so. Additionally, my friend President Xi said that he would stop the sale of Fentanyl to the United States – this never happened, and many Americans continue to die! Trade talks are continuing, and...|08-01-2019 17:26:10
Our representatives have just returned from China where they had constructive talks having to do with a future Trade Deal. We thought we had a deal with China three months ago, but sadly, China decided to re-negotiate the deal prior to signing. More recently, China agreed to...|08-01-2019 17:26:09
https://t.co/0Zx9wr3MoP|08-01-2019 16:08:42
"A string of court cases that have been run through the legal system that have hit DEAD ENDS...." @BillHemmer @AmericaNewsroom https://t.co/lQ7tgKWM9u|08-01-2019 15:55:10
https://t.co/It3T0ANlrs|08-01-2019 15:16:46
BIG RALLY tonight in Cincinnati, Ohio. See you there! P.S. Our Country is doing GREAT!|08-01-2019 14:44:35
Budget Deal is phenomenal for our Great Military, our Vets, and Jobs, Jobs, Jobs! Two year deal gets us past the Election. Go for it Republicans, there is always plenty of time to CUT!|08-01-2019 14:30:42
China, Iran &amp; other foreign countries are looking at the Democrat Candidates and “drooling” over the small prospect that they could be dealing with them in the not too distant future. They would be able to rip off our beloved USA like never before. With President Trump, NO WAY!|08-01-2019 14:24:26
Congratulations to Kelly Knight Craft of #Kentucky on her confirmation as United Nations Ambassador. After having served so admirably as Ambassador to Canada, &amp; having done an outstanding job no matter how difficult the task, Kelly will be fantastic at the United Nations. Winner!|08-01-2019 11:01:18
...It will soon be time to choose to keep and build upon that prosperity and success, or let it go. We are respected again all around the world. Keep it that way! I said I will never let you down, and I haven’t. We will only grow bigger, better and stronger TOGETHER!|08-01-2019 04:05:15
The people on the stage tonight, and last, were not those that will either Make America Great Again or Keep America Great! Our Country now is breaking records in almost every category, from Stock Market to Military to Unemployment. We have prosperity &amp; success like never before..|08-01-2019 04:05:15
The cages for kids were built by the Obama Administration in 2014. He had the policy of child separation. I ended it even as I realized that more families would then come to the Border! @CNN|08-01-2019 01:46:29
Experts stated that the Fed should not have tightened, and then waited too long to undo their mistake. James Bullard of St. Louis Fed said they waited too long to correct the mistake that they made last December. “Mistake, Powell cut rate and then he started talking.” @LouDobbs|08-01-2019 00:17:45
Very low ratings for the Democratic Debate last night — they’re desperate for Trump!|07-31-2019 23:06:29
